record_id,company_id,company_name,period_end,period_type,scenario,metric_group,metric_code,metric_name,value_numeric,value_display,unit,currency,status,source_file_or_url,source_reference,source_url,is_actual,is_proxy,notes
RU8604005359_PROJECT_SCENARIO_LEASE_PAYMENT_2026_monthly_hours_720,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_720,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_LEASE_PAYMENT,Лизинговый платеж по сценарию,91783.05808958119,91783.05808958119,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!F9,,нет,да,сценарий: 60 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_DSCR_2026_monthly_hours_720,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_720,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_DSCR,DSCR по сценарию,-2.7845409813946604,-2.7845409813946604,x,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!F12,,нет,да,сценарий: 60 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_FLIGHT_HOURS_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_FLIGHT_HOURS,Налет по сценарию,840.0,840,л.ч. в год,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G4,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_HOURLY_RATE_BREAKEVEN_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_HOURLY_RATE_BREAKEVEN,Безубыточная ставка часа по сценарию,212353.27652408375,212353.27652408375,руб./л.ч.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G5,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_REVENUE_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_REVENUE,Выручка по сценарию,30000.0,30000,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G6,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_EBITDA_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_EBITDA,EBITDA по сценарию,-299498.63228023035,-299498.63228023035,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G7,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_EBITDA_MARGIN_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_EBITDA_MARGIN,Маржа EBITDA по сценарию,-9.983287742674344,-9.983287742674344,%,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G8,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_LEASE_PAYMENT_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_LEASE_PAYMENT,Лизинговый платеж по сценарию,91783.05808958119,91783.05808958119,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G9,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_DSCR_2026_monthly_hours_840,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_840,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_DSCR,DSCR по сценарию,-3.263114549832461,-3.263114549832461,x,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!G12,,нет,да,сценарий: 70 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_FLIGHT_HOURS_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_FLIGHT_HOURS,Налет по сценарию,960.0,960,л.ч. в год,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H4,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_HOURLY_RATE_BREAKEVEN_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_HOURLY_RATE_BREAKEVEN,Безубыточная ставка часа по сценарию,209129.20011414905,209129.20011414905,руб./л.ч.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H5,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_REVENUE_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_REVENUE,Выручка по сценарию,30000.0,30000,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H6,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_EBITDA_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_EBITDA,EBITDA по сценарию,-343474.7521095831,-343474.7521095831,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H7,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_EBITDA_MARGIN_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_EBITDA_MARGIN,Маржа EBITDA по сценарию,-11.44915840365277,-11.44915840365277,%,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H8,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_LEASE_PAYMENT_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_LEASE_PAYMENT,Лизинговый платеж по сценарию,91783.05808958119,91783.05808958119,тыс. руб.,RUB,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H9,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_PROJECT_SCENARIO_DSCR_2026_monthly_hours_960,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2026-12-31,год,monthly_hours_960,Сценарии новой сделки Ми-8,PROJECT_SCENARIO_DSCR,DSCR по сценарию,-3.742245674298064,-3.742245674298064,x,,модельный расчет,АК_Ютэйр_финансовая_модель.xlsx,Сценарии!H12,,нет,да,сценарий: 80 ч/мес; новая сделка Ми-8МТВ-1
RU8604005359_MODEL_NET_PROFIT_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_NET_PROFIT,Чистая прибыль - модельный источник,-869957.0,-869957,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B4,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_DEPRECIATION_8PCT_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_DEPRECIATION_8PCT,Амортизация - оценка модели 8%,1074683.0,1074683,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B5,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_WORKING_CAPITAL_CHANGE_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_WORKING_CAPITAL_CHANGE,Изменение оборотного капитала - модель,-2171271.0,-2171271,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B6,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_CFO_PROXY_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_CFO_PROXY,Операционный денежный поток - косвенная оценка,-1966545.0,-1966545,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B7,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_CAPEX_PROXY_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_CAPEX_PROXY,CapEx - косвенная оценка,11256834.0,11256834,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B8,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_FCF_CAPEX_PROXY_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_FCF_CAPEX_PROXY,Свободный денежный поток после CapEx - косвенная оценка,-13223379.0,-13223379,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B9,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_NET_DEBT_MOVEMENT_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_NET_DEBT_MOVEMENT,Изменение чистого долга - модель,6844544.0,6844544,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B10,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_FCFE_PROXY_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_FCFE_PROXY,FCFE - косвенная оценка,-6378835.0,-6378835,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B11,,нет,да,не заменяет подтвержденный показатель отчетности
RU8604005359_MODEL_INTEREST_PAYABLE_2022,RU8604005359,АО «ЮТЭЙР-Вертолетные услуги»,2022-12-31,год,base,Кредитный анализ - модельные оценки,MODEL_INTEREST_PAYABLE,Проценты к уплате - модель,1982282.0,1982282,тыс. руб.,RUB,косвенная модельная оценка,АК_Ютэйр_финансовая_модель.xlsx,Кредитный анализ!B12,,нет,да,не заменяет подтвержденный показатель отчетности
